start_ms	end_ms	length_ms	x	y
1916808	1917132	324	478.6	378.0
1917147	1918117	970	503.4	375.3
1918147	1918509	362	498.8	368.9
1918570	1918674	104	632.4	327.4
1918725	1918831	106	712.5	108.3
1919034	1919239	205	794.0	158.3
1919265	1919673	408	727.2	143.8
1919685	1920137	452	722.0	140.0
1920188	1920580	392	599.9	303.0
1920618	1920948	330	547.6	328.0
1920987	1921134	147	597.2	363.4
1921180	1921252	72	528.2	401.2
1921390	1921771	381	530.9	410.1
1921792	1921830	38	533.6	396.5
1921883	1922095	212	354.8	490.4
1922117	1922356	239	296.8	477.1
1922380	1922582	202	214.5	449.7
1922633	1922881	248	-8.4	308.8
1922900	1923147	247	30.5	345.1
1923301	1923550	249	92.4	384.4
1923595	1923695	100	117.6	568.7
1923747	1923879	132	178.5	221.6
1923938	1924098	160	511.3	133.8
1924143	1924303	160	651.3	147.8
1924390	1924548	158	195.2	674.1
1924569	1924887	318	148.6	681.4
1924913	1925216	303	235.0	676.4
1925273	1925394	121	76.5	672.9
1925613	1926066	453	472.6	382.4
1926087	1926201	114	533.9	399.4
1930937	1931243	306	440.1	355.3
1931394	1931598	204	515.4	347.3
1931620	1931838	218	553.6	374.7
1931862	1932096	234	496.6	370.9
1932242	1932530	288	512.6	367.4
