start_ms	end_ms	length_ms	x	y
2066725	2067136	411	491.2	398.1
2067161	2067590	429	501.9	371.7
2067603	2068580	977	500.6	375.9
2068604	2068693	89	461.7	292.2
2068744	2068877	133	298.3	441.7
2068939	2069011	72	680.8	436.6
2069166	2069285	119	825.8	454.6
2069311	2069346	35	739.3	462.8
2069448	2069471	23	740.7	470.1
2069543	2069646	103	551.1	222.4
2069675	2069810	135	455.7	242.9
2069883	2069972	89	718.2	238.8
2070039	2070169	130	403.6	318.1
2070251	2070358	107	637.6	319.2
2070385	2070509	124	511.0	328.3
2070568	2070669	101	759.7	315.8
2070694	2070866	172	699.8	313.9
2070907	2071039	132	836.6	273.8
2071080	2071270	190	904.6	207.2
2071290	2071480	190	890.6	220.5
2071537	2071700	163	271.6	232.3
2071720	2071904	184	248.5	211.5
2071935	2072089	154	225.5	288.7
2072100	2072242	142	249.3	279.1
2072257	2072424	167	268.4	278.9
2072450	2072708	258	240.4	214.4
2072723	2072942	219	270.0	206.1
2072967	2073080	113	246.3	280.8
2073269	2073386	117	281.6	275.6
2073435	2073545	110	336.9	412.0
2073614	2073756	142	689.5	451.3
2073849	2073991	142	164.8	451.1
2074047	2074284	237	138.7	680.1
2074318	2074619	301	215.4	678.5
2074668	2074832	164	72.7	670.4
2075028	2075194	166	473.4	368.2
2075228	2075406	178	520.6	359.5
