start_ms	end_ms	length_ms	x	y
1845150	1845507	357	457.1	377.2
1845546	1847130	1584	508.7	370.3
1848183	1848260	77	1104.3	428.3
1848294	1848560	266	1109.3	425.8
1848613	1848921	308	839.7	415.1
1848995	1849123	128	131.0	503.6
1849161	1849293	132	1.3	552.5
1849331	1849446	115	-97.5	631.2
1849622	1849796	174	-52.2	623.0
1849819	1850144	325	-115.0	614.6
1850181	1850310	129	-1.6	611.9
1850340	1850505	165	-54.5	534.2
1850588	1850841	253	498.6	584.5
1850868	1850956	88	411.7	578.0
1851160	1851373	213	448.9	602.0
1851531	1851662	131	473.3	535.1
1851726	1851876	150	695.4	520.2
1851894	1851953	59	695.4	517.5
1852105	1852186	81	833.5	501.7
1852284	1852406	122	410.6	253.6
1852471	1852549	78	212.6	713.4
1852572	1853206	634	200.0	662.9
1853247	1853738	491	92.2	661.8
1853799	1853954	155	473.6	383.9
1853985	1854327	342	512.7	349.3
1854347	1854790	443	502.1	366.6
1855015	1855164	149	484.9	386.2
