start_ms	end_ms	length_ms	x	y
960731	960991	260	512.1	435.8
961016	961231	215	561.1	427.9
961250	961390	140	527.5	431.8
961665	961741	76	524.4	445.8
961769	963942	2173	538.6	426.9
963968	964248	280	575.2	418.9
964843	964907	64	513.0	349.4
964916	964960	44	514.4	373.2
964984	965411	427	553.2	400.0
965433	966388	955	522.3	393.7
966398	966831	433	527.4	401.0
966860	967069	209	476.3	357.5
967117	967380	263	141.4	316.7
967440	967712	272	-101.0	639.7
967724	968079	355	-74.0	664.7
968144	968405	261	744.1	748.4
968457	968638	181	872.3	378.6
968661	968903	242	869.3	316.8
968951	969248	297	484.1	388.7
969264	969525	261	509.3	379.4
969579	969958	379	538.7	77.1
970020	970509	489	147.8	332.2
970517	970692	175	153.1	311.2
970758	971017	259	860.1	305.9
971035	971202	167	876.0	293.2
971261	971423	162	480.2	362.0
971440	971542	102	503.6	361.5
971585	971991	406	487.0	516.8
972047	972175	128	107.5	615.6
972196	972326	130	78.5	655.9
972363	972758	395	197.4	688.4
972803	973130	327	504.5	407.6
