start_ms	end_ms	length_ms	x	y
1459795	1460340	545	520.3	364.2
1460355	1460801	446	505.8	382.6
1461147	1461351	204	486.6	411.7
1461373	1461583	210	481.1	392.5
1461636	1461779	143	372.5	355.8
1461876	1461978	102	250.8	317.9
1461986	1462025	39	250.9	310.8
1462079	1462314	235	106.5	263.6
1462374	1462517	143	175.6	287.4
1462721	1462870	149	680.5	382.1
1462914	1463081	167	778.6	286.2
1463105	1463387	282	845.8	262.1
1463418	1463559	141	849.4	321.5
1463591	1463738	147	763.4	413.8
1463763	1463977	214	695.4	450.0
1464007	1464203	196	640.4	454.1
1464235	1464387	152	618.7	445.4
1464475	1464619	144	592.0	295.7
1464636	1464794	158	603.1	242.1
1464822	1465026	204	657.5	190.5
1465090	1465244	154	447.3	396.6
1465274	1465564	290	422.1	439.8
1465601	1465702	101	426.7	437.9
1465759	1465920	161	351.5	534.5
1466056	1466187	131	264.4	615.2
1466236	1466348	112	212.9	573.2
1466365	1466567	202	208.9	561.4
1466932	1466993	61	97.5	610.8
1468071	1468177	106	426.6	437.5
