start_ms	end_ms	length_ms	x	y
1270259	1270482	223	524.3	406.0
1270500	1270575	75	509.9	402.4
1270598	1271956	1358	484.2	390.9
1271990	1272171	181	417.8	391.6
1272186	1272361	175	420.8	415.4
1272376	1272621	245	408.8	427.7
1272671	1273013	342	311.2	406.3
1273063	1273543	480	582.2	407.2
1273596	1273782	186	847.0	399.1
1273811	1274029	218	945.9	373.5
1274127	1274154	27	532.6	487.4
1274293	1274494	201	432.3	587.4
1274509	1274553	44	437.2	592.0
1274633	1274861	228	402.3	563.9
1275017	1275048	31	284.5	615.4
1275056	1275075	19	275.8	598.9
1276793	1276887	94	238.7	696.0
1277304	1277389	85	137.0	553.1
1277472	1277553	81	107.6	650.3
1277575	1277855	280	108.5	651.5
1277910	1278206	296	81.0	664.6
1278864	1278972	108	440.5	364.6
