start_ms	end_ms	length_ms	x	y
1520893	1521343	450	497.1	379.4
1521360	1522716	1356	514.4	373.5
1522766	1522920	154	368.2	160.7
1522947	1523101	154	287.1	88.5
1523139	1523296	157	497.6	55.0
1523324	1523485	161	567.9	39.3
1523560	1523749	189	40.0	94.4
1523803	1523996	193	309.2	108.3
1524046	1524223	177	505.8	83.2
1524268	1524378	110	649.3	85.2
1524409	1524634	225	761.1	89.5
1524692	1524805	113	935.8	100.3
1524866	1524960	94	956.4	547.5
1524999	1525116	117	954.9	632.5
1525182	1525324	142	569.2	641.7
1525387	1525509	122	300.3	665.3
1525540	1525771	231	256.2	649.6
1525821	1526045	224	531.5	660.7
1526078	1526211	133	590.3	700.8
1526239	1526421	182	685.9	652.8
1526482	1526601	119	970.3	634.5
1526694	1526822	128	256.7	717.5
1526854	1526977	123	222.2	726.9
1527039	1527198	159	546.8	706.3
1527259	1527411	152	575.0	334.8
1527436	1527615	179	646.9	353.0
1527660	1527833	173	815.3	416.6
1528033	1528206	173	142.9	471.0
1528217	1528375	158	149.3	437.9
1528419	1528523	104	205.5	248.7
1528543	1528688	145	180.6	225.0
1528724	1528871	147	258.1	223.1
1528984	1529153	169	119.3	282.0
1529191	1529333	142	102.5	380.5
1529377	1529505	128	96.8	527.3
1529521	1529669	148	93.1	488.2
1529834	1529992	158	104.8	421.1
1530020	1530208	188	85.5	507.9
1530219	1530579	360	77.6	497.1
1530607	1531150	543	92.0	581.1
1531178	1531669	491	79.4	574.3
1531737	1531862	125	463.6	415.1
1531884	1532033	149	510.8	364.5
1532068	1532317	249	479.8	366.0
