start_ms	end_ms	length_ms	x	y
14850781	14851353	572	511.3	399.7
14851366	14851482	116	517.9	399.0
14851706	14851791	85	509.6	407.4
14851804	14853196	1392	520.8	390.3
14853253	14853335	82	390.7	282.9
14853353	14853490	137	361.4	316.8
14853534	14853798	264	451.3	230.6
14853810	14854116	306	441.8	247.0
14854152	14854335	183	362.7	325.4
14854345	14854884	539	361.1	333.9
14854895	14855093	198	347.0	326.9
14855124	14855297	173	419.2	240.5
14855313	14855573	260	441.9	234.6
14855581	14855955	374	423.1	240.1
14855969	14856612	643	444.2	238.7
14856651	14856872	221	512.1	399.9
14856911	14857110	199	484.9	468.2
14857158	14857375	217	367.4	332.5
14857395	14857632	237	347.5	330.4
14857644	14857944	300	363.0	327.9
14857956	14858308	352	341.8	322.4
14858363	14858569	206	178.1	403.6
14858616	14858806	190	186.9	264.0
14858870	14858996	126	515.5	174.0
14859038	14859248	210	627.9	182.5
14859302	14859509	207	415.1	167.5
14859537	14859855	318	487.6	182.5
14859902	14860111	209	580.5	182.2
14860136	14860394	258	635.8	182.7
14860443	14860619	176	508.3	130.2
14860692	14860815	123	111.1	293.9
14860853	14861020	167	59.1	332.2
14861047	14862308	1261	45.7	332.7
14862370	14862589	219	496.3	399.2
14862806	14863012	206	515.4	424.3
