start_ms	end_ms	length_ms	x	y
14676619	14677013	394	438.6	406.6
14677039	14678202	1163	503.9	398.0
14678217	14678333	116	497.8	384.7
14678351	14678752	401	501.7	380.6
14678794	14678962	168	568.3	519.2
14678995	14679360	365	585.3	606.0
14679408	14679573	165	436.8	720.9
14679648	14679903	255	-85.3	682.2
14679919	14680063	144	-58.3	667.8
14680211	14680378	167	501.4	379.9
14680440	14680693	253	769.7	366.5
14680744	14681033	289	952.9	416.1
14681062	14681374	312	912.8	344.3
14681585	14681816	231	480.1	493.6
14681886	14682239	353	588.0	603.2
14682293	14682476	183	614.0	632.9
14682523	14682735	212	659.7	494.8
14682832	14683052	220	342.2	598.3
14683121	14683295	174	-26.5	641.6
14683549	14683890	341	474.9	581.0
14683961	14684123	162	458.6	320.5
14684198	14684421	223	170.9	691.5
14684510	14684697	187	54.3	699.1
14684741	14685024	283	11.2	699.3
14685064	14685264	200	36.8	617.5
14685292	14686095	803	23.0	618.1
14686166	14686273	107	449.0	442.9
