start_ms	end_ms	length_ms	x	y
14564440	14564926	486	538.6	432.5
14564948	14565103	155	504.9	437.4
14565125	14565543	418	491.4	433.7
14565747	14566112	365	486.4	430.0
14566123	14567223	1100	492.4	424.9
14567238	14570036	2798	498.2	426.3
14570045	14570442	397	499.1	430.3
14570494	14570664	170	689.4	450.2
14570723	14570805	82	525.2	430.0
14570820	14570906	86	516.2	441.6
14571115	14571283	168	509.9	442.0
14571301	14571727	426	507.8	439.1
14571810	14571970	160	10.6	419.3
14572044	14572122	78	458.7	428.3
14572153	14572380	227	500.8	445.3
14572645	14573829	1184	502.1	429.3
14573845	14574672	827	491.1	422.7
14624383	14624726	343	543.3	757.4
14624816	14624939	123	357.6	447.5
14624987	14625089	102	534.7	389.8
14625115	14625772	657	527.9	392.3
14625977	14626609	632	527.8	401.5
14626672	14626778	106	323.3	348.4
14626795	14626995	200	324.6	390.4
14627042	14627184	142	149.8	343.3
14627208	14627335	127	110.7	299.7
14627371	14627506	135	93.0	282.2
14627551	14627717	166	397.3	427.3
14627740	14627880	140	456.9	410.2
14627912	14628042	130	565.3	378.9
14628069	14628218	149	661.7	361.3
14628241	14628406	165	728.5	351.8
14628422	14628627	205	751.4	355.4
14628678	14628819	141	752.9	184.7
14628834	14629016	182	769.3	169.7
14629094	14629188	94	20.3	162.2
14629216	14629411	195	-89.4	150.0
14629456	14629664	208	79.1	207.4
14629686	14629872	186	80.9	272.0
14629922	14630088	166	315.0	242.2
14630166	14630275	109	333.2	632.3
14630322	14630451	129	319.0	719.6
14630540	14630615	75	478.2	677.3
14630715	14630788	73	550.8	648.2
14630848	14631037	189	803.3	583.9
14631109	14631257	148	787.8	247.2
14631278	14631477	199	758.9	260.1
14631555	14631676	121	397.2	600.1
14631699	14631817	118	360.5	561.0
14631889	14632016	127	481.3	192.4
14632060	14632326	266	617.1	168.4
14632418	14632672	254	87.3	561.4
14632712	14632931	219	68.7	556.1
14632982	14633305	323	59.5	539.8
14633332	14633744	412	58.4	621.9
14633785	14634513	728	25.4	537.8
14634556	14634764	208	29.9	619.5
14634789	14635887	1098	17.9	614.2
14635959	14636111	152	463.8	418.1
