start_ms	end_ms	length_ms	x	y
522933	523473	540	477.7	374.5
523647	523769	122	507.7	364.7
523786	524920	1134	489.2	376.2
524939	525157	218	463.5	341.4
525188	525267	79	410.0	249.6
525302	525476	174	498.7	146.6
525527	525803	276	773.1	113.4
525864	526051	187	447.5	263.3
526076	526157	81	398.9	273.9
526210	526393	183	769.1	235.6
526432	526577	145	940.3	241.0
526617	526747	130	1095.2	93.1
526763	526962	199	1098.7	59.5
527034	527159	125	349.2	598.8
527188	527305	117	243.9	566.2
527353	527489	136	666.7	533.9
527524	527716	192	851.7	524.7
527738	527870	132	894.6	532.5
527932	528068	136	1241.1	747.7
528129	528321	192	1218.2	254.3
528419	528615	196	21.6	80.6
528642	528790	148	-10.4	4.9
528843	528978	135	-78.1	142.9
529000	529191	191	-105.7	152.2
529251	529604	353	-16.9	-15.9
529687	529786	99	193.0	670.1
529816	529952	136	259.9	578.6
529989	530165	176	466.1	551.1
530215	530389	174	778.7	530.9
530465	530593	128	322.1	386.8
530648	530792	144	399.6	166.7
530825	530996	171	581.0	164.2
531056	531277	221	177.3	225.5
531320	531479	159	91.0	375.6
531516	531892	376	119.8	444.6
531915	532114	199	88.1	384.3
532148	532240	92	99.3	439.6
532269	534208	1939	54.8	442.1
534270	534470	200	410.7	388.7
534496	534740	244	490.8	376.6
534762	535306	544	520.8	376.7
