start_ms	end_ms	length_ms	x	y
1167153	1167642	489	469.1	364.8
1167661	1168683	1022	499.7	378.6
1168891	1169131	240	522.3	384.6
1169175	1169405	230	498.4	237.0
1169448	1169586	138	714.5	373.3
1169626	1169877	251	859.6	430.3
1169929	1169986	57	665.0	267.4
1170024	1170156	132	620.4	176.2
1170168	1170392	224	599.0	149.6
1170444	1170715	271	192.5	354.8
1170738	1170978	240	154.2	287.1
1171020	1171440	420	335.2	393.7
1171488	1171725	237	583.7	329.4
1171765	1172210	445	782.5	411.1
1172232	1172384	152	776.5	350.6
1172434	1173118	684	571.1	178.1
1173174	1173627	453	124.7	312.5
1173694	1174071	377	786.5	447.7
1174111	1174327	216	1031.7	481.5
1174349	1174706	357	1087.6	466.7
1174896	1175105	209	192.0	317.7
1175128	1175685	557	128.1	259.0
1175707	1175927	220	85.3	292.6
1175964	1176147	183	117.2	455.2
1176184	1177253	1069	116.0	629.9
