start_ms	end_ms	length_ms	x	y
8905354	8905521	167	453.0	343.9
8905548	8905695	147	519.2	357.6
8906204	8906343	139	450.7	355.8
8906372	8906518	146	520.5	357.9
8906708	8906917	209	524.2	366.6
8906940	8907533	593	502.1	365.7
8907547	8907705	158	517.4	356.0
8907726	8908024	298	503.3	364.1
8908257	8908405	148	496.5	353.0
8908460	8908648	188	289.3	260.0
8908706	8908828	122	708.4	261.9
8908857	8909076	219	817.8	264.3
8909151	8909339	188	150.0	172.9
8909364	8909447	83	94.5	176.7
8909505	8909656	151	411.5	164.2
8909690	8909762	72	554.2	167.7
8909812	8910009	197	719.5	168.5
8910048	8910297	249	815.7	169.2
8910347	8910617	270	680.5	166.1
8910661	8910812	151	640.9	322.6
8910874	8911057	183	889.0	474.5
8911080	8911246	166	948.0	485.6
8911427	8911641	214	533.8	620.7
8911672	8911880	208	486.6	627.9
8911907	8912119	212	550.3	619.9
8912169	8912463	294	667.1	432.4
8912595	8912806	211	921.8	490.4
8912830	8913070	240	895.4	476.2
8913118	8913283	165	792.6	453.9
8913346	8913551	205	520.9	393.2
8913605	8913812	207	136.1	350.3
8913830	8913997	167	113.4	327.6
8914161	8914374	213	101.4	410.1
8914533	8914823	290	82.3	381.4
8914841	8915630	789	106.0	376.1
8915692	8915866	174	487.3	390.0
