start_ms	end_ms	length_ms	x	y
1131981	1132408	427	449.0	344.4
1132444	1132552	108	510.1	361.6
1132569	1132703	134	507.4	366.6
1132874	1133983	1109	517.0	356.6
1134178	1134412	234	504.0	347.9
1134425	1135024	599	501.8	366.5
1135065	1135259	194	412.1	413.7
1135302	1135478	176	353.5	517.9
1135543	1135841	298	456.9	280.9
1135911	1136061	150	780.9	416.0
1136121	1136757	636	317.0	629.8
1136837	1137491	654	211.4	357.9
1137565	1137869	304	601.2	486.7
1137901	1138079	178	633.1	523.8
1138098	1138449	351	613.6	529.5
1138460	1138623	163	634.8	526.8
1138643	1138848	205	611.4	534.9
1138931	1139040	109	585.0	540.3
1139077	1139354	277	559.8	320.0
1139395	1139546	151	695.5	274.7
1139604	1139843	239	773.8	547.9
1139877	1139918	41	666.3	516.4
1139943	1140134	191	663.3	516.5
1140190	1140280	90	408.1	270.0
1140328	1140439	111	196.1	360.6
1140487	1140802	315	155.3	713.3
1140867	1141028	161	129.9	694.4
1141052	1141642	590	107.5	692.8
