start_ms	end_ms	length_ms	x	y
948384	948648	264	471.8	353.2
948826	949950	1124	512.8	366.7
949966	950470	504	513.5	373.8
950523	950624	101	416.6	480.5
950660	950903	243	256.4	659.1
950979	951092	113	784.4	571.3
951165	951460	295	304.5	662.3
951537	951690	153	921.1	688.2
951754	951864	110	881.7	412.7
951921	952123	202	569.1	303.2
952174	952365	191	430.8	339.9
952429	952673	244	217.9	617.4
952729	952888	159	295.7	294.6
952946	953089	143	665.4	209.7
953151	953357	206	283.3	163.6
953423	953682	259	381.4	499.2
953901	954154	253	294.2	650.8
954184	954537	353	331.6	644.4
954699	954994	295	558.7	348.7
955009	955215	206	559.7	353.1
955277	955642	365	344.2	564.0
955692	955788	96	204.5	596.8
955864	955920	56	194.5	723.8
955965	956075	110	196.4	728.6
956167	956794	627	124.4	714.6
956841	956884	43	124.7	707.4
956929	957200	271	215.5	703.8
957268	957484	216	473.6	406.2
